09186.wav	09001-09250-0f9a9790	VER	Géndé méjì kú nínú ìjà àwọn ọmọ ẹgbẹ́ òkùnkùn
09187.wav	09001-09250-0f9a9790	VER	Káyọ̀dé sọ̀kò ọ̀rọ̀ si Fáyọ̀ṣe nítoríi Ọ̀ọ̀ni Ilé-Ifẹ̀
09189.wav	09001-09250-0f9a9790	VER	Ọmọ ti wọ́n fún mi nígbà tọmọ ọ̀ mí kú ni Bàbá Ìjẹ̀ṣà fipá bá lò pọ̀
09190.wav	09001-09250-0f9a9790	VER	Lẹ́yìn tí Pélé Oníkòkó pokùnso nìlúu Gbọ̀ngán, ìrònú ikú u rẹ ti pa ìyá tó bíi
09191.wav	09001-09250-0f9a9790	VER	Kónílé-gbéle ìpínlẹ̀ Èkó ti di aago mẹ́fà àárọ̀ sí mẹ́wàá alẹ́
09192.wav	09001-09250-0f9a9790	VER	Láàrin ọ̀sẹ̀ méjì, èèyàn méje ni àrùn-un Kòrónà ti pa
09193.wav	09001-09250-0f9a9790	VER	Ẹbíi Fáwẹ̀hìnmí tí kéde ìsìnkú ọmọ wọ́n tí Kòrónà pa
09194.wav	09001-09250-0f9a9790	VER	Mílíọ́nù lọ́nà igba làwọn tó jí olórí ìlú u Imọpẹ gbé n bèèrè fún
09195.wav	09001-09250-0f9a9790	VER	Ẹ bá mi dúpẹ́ lọ́wọ́ Àlàájì, ọkọ ọ̀ mi í ti ṣádùrá fún mi
09196.wav	09001-09250-0f9a9790	VER	Àjàyí tó ń fìbọn oníke jalè nínú u kẹ̀kẹ́ ti kó sakolo ọlọ́pàá ní Èkó
09197.wav	09001-09250-0f9a9790	VER	Àwọn sójà mú mẹ́rin balẹ̀ nínú àwọn ajínigbé tó dá àwọn arìnrìn-àjò lọ́nà
09198.wav	09001-09250-0f9a9790	VER	Wọ́n pa ìyá àádọ̀ta ọdún, wọ́n tún yọ ẹ̀ya ara rẹ̀ lọ
09199.wav	09001-09250-0f9a9790	VER	Ọkọ Àlàkẹ́ tẹ́lée ṣègbéyàwó alárédè
09201.wav	09001-09250-0f9a9790	VER	Ọ̀ọ̀ni ilè-ìfẹ́ ní Ìbẹ̀rẹ̀ ọtún ni ìyànsípò Ọba tuntún jẹ́
09203.wav	09001-09250-0f9a9790	VER	Àlùfàá jáde lọ kò wọlé mọ́, òkú ẹ̀ ni wọ́n ri lọ́jọ́ kejì n’íjẹ̀bú-Òde
09206.wav	09001-09250-0f9a9790	VER	Àwọn alaṣẹ Ilé ìwé Èkìtì lé akẹ́kọ̀ọ́ mẹ́rin tó jíwèé wò lásìkò ìdánwò dànù
09207.wav	09001-09250-0f9a9790	VER	Wọ́n ni iná a mọ̀nàmọ́ná to tó ṣẹ́jú lo fa ìjàmbá iná ni Gbàgádà
09208.wav	09001-09250-0f9a9790	VER	Oyèétọ́lá gbé àbá ètò ìṣúná ọdún to koja lọ fáwọn asòfin 
09209.wav	09001-09250-0f9a9790	VER	Ìjọba ti ọjà a Ibẹrẹkodo pa l’Ábẹ́ókuta nítorí i àpọ̀jù ẹ̀gbin
09210.wav	09001-09250-0f9a9790	VER	Ẹgbẹ́ òṣèlú fa ìbínú yọ, wọ́n ní ẹka tọ́ ń mójú tó ìdìbò.
09211.wav	09001-09250-0f9a9790	VER	Ọlọ́pàá mú babaláwo tí wọ́n lọ̀ lu jìbìtì mílíọ́nù igba
09212.wav	09001-09250-0f9a9790	VER	Wọ́n ká ẹ̀yà ara èèyàn mọ́ tẹ̀gbọ́n-tàbúrò lọ́wọ́ nìlùú Ìwó
09213.wav	09001-09250-0f9a9790	VER	Wọ́n ní Sùlíyá fẹ́ pa Oyèétọ́lá ni adájọ́ ba jùú sẹ́wọ̀n
09214.wav	09001-09250-0f9a9790	VER	Ọkùnrin yìíì kú sórí opó iná a mọ̀nàmọ́ná, wọ́n lo fẹ́ẹ́ jí wáyà ni
09216.wav	09001-09250-0f9a9790	VER	Bàbá Ìjẹ̀ṣà lòun ni Ilé-ẹjọ́ yóò padà dá láre
09217.wav	09001-09250-0f9a9790	VER	Ọ́wọ́ Ọlọ́pàá ba àwọn ajínigbé ní Èkó 
09218.wav	09001-09250-0f9a9790	VER	Ọkùnrin to lu òṣìṣẹ́ ìjọba ti dèrò àhámọ́ ọlọ́pàá 
09219.wav	09001-09250-0f9a9790	VER	Èèyàn kéèyàn ní Oyèétọ́lá yìí ọmọ ọdún mẹ́rin lo fipá bá ló pọ̀
09221.wav	09001-09250-0f9a9790	VER	Ọlọ́pàá mẹ́ta dèrò àhámọ́ ní Èkó 
09222.wav	09001-09250-0f9a9790	VER	Ẹnìkan kú lójijì, ọ̀pọ̀ èèyàn-án fara gbọta ní Ìkàrẹ́ Àkókó
09223.wav	09001-09250-0f9a9790	VER	Ìgbanisíṣẹ́ fún ikọ̀ ọ Àmọ̀tẹ́kùn bẹ̀rẹ̀
09224.wav	09001-09250-0f9a9790	VER	Tí Mákindé ba gbà mí láàyè, Fúlàní tó dẹ̀rùjẹ̀jẹ̀ sí wọ́n lọ́rùn kò ní lo ọjọ́ méjì
09225.wav	09001-09250-0f9a9790	VER	Babaláwo tó ń ṣowó o agbárí òkú ti dèrò ẹ̀wọ̀n
09226.wav	09001-09250-0f9a9790	VER	Gómìnà ìpínlẹ̀ Ọ̀yọ́ bẹ̀bẹ̀ pé kí àwọn ọlọ́pàá padà sígboro
09227.wav	09001-09250-0f9a9790	VER	Ẹ fi àwọn Fúlàní lọ́rùn sílẹ̀ nílẹ̀ ẹ Yòrùbá
09228.wav	09001-09250-0f9a9790	VER	Ilé iṣẹ́ ọlọ́pàá dóòlà ẹ̀mí akẹ́kọ̀ọ́ Ilé ìwé gígá tí wọ́n jígbé ní Èkìtì
09229.wav	09001-09250-0f9a9790	VER	Ó yẹ kí àwọn ẹlẹ́sìn ìbílẹ̀ máa múra lọ sIlé ìwé níbàámu pẹ̀lú ẹ̀sìn-in wọn
09230.wav	09001-09250-0f9a9790	VER	Àwọn obìnrin abúlé e Okemiri, nìlúu Oro, láwọn yóò fìlú sílẹ̀ 
09231.wav	09001-09250-0f9a9790	VER	Àwọn Fúlàní sá lọ sọ́dọ̀ ọ Mákindé 
09232.wav	09001-09250-0f9a9790	VER	Nítorí ìwọ́de àwọ́n ọlọ́pàá gbé àwọn olórín atàwọn mìíìn lọ sílé ẹjọ́ 
09233.wav	09001-09250-0f9a9790	VER	Àjàyí náà yege ní wọ́ọ̀dù u rẹ̀
09234.wav	09001-09250-0f9a9790	VER	Igbẹjọ́ bẹ̀rẹ̀ lórí ẹjọ́ ọ kò-tẹ́-mi-lọ́rùn tí Olùdásílẹ̀ ijọ
09236.wav	09001-09250-0f9a9790	VER	Àlàbá yóò pẹ́ lẹwọ́n ọ, ọkùnrin oníṣòwò kan lo lù ní jìbìtì
09237.wav	09001-09250-0f9a9790	VER	Sàràkí ní òun yóò dupò ààrẹ lọ́dún tó ńbọ̀
09240.wav	09001-09250-0f9a9790	VER	Àbíkẹ́ dàwátì làwọn òbíi rẹ̀ bá fẹ̀sùn kan pásítọ tó ń ṣètùsílẹ̀ fún-un
09241.wav	09001-09250-0f9a9790	VER	Ẹ wo Tolú ọmọ Ilé ìwé gígá; wọ́n ni Àlùfàá Yúsúùfù ti fi ọmọ-odó lùú pa o
09242.wav	09001-09250-0f9a9790	VER	Fúlàní kò lè bá wa gbé nílẹ̀ ẹ Yòrùbá mọ́, ki kálùkù ú ṣe tiẹ̀ lọ́tọ̀ọ̀tọ̀
09245.wav	09001-09250-0f9a9790	VER	Obìnrin tí Àjàyí fipá bá ló pọ̀ lóṣù kẹ́rin kò tí ì gbádùn
09246.wav	09001-09250-0f9a9790	VER	Sàràkí ní kí Bùhárí kúrò nípò láì fàkókò ṣòfò
09247.wav	09001-09250-0f9a9790	VER	Ọkùnrin yìí fún ẹni tó yáa lówó lọ́rùn pa, o ní kó má báà tú àṣírí òun ni
09249.wav	09001-09250-0f9a9790	VER	A kò le è ṣètò  ìdìbò Ìjọba ìbílẹ̀ lọ́wọ́ yìí ní Èkìtì
09251.wav	09251-09500-a9883e72	VER	Wọ́n ká Kàmọ́rù mọ́ bi tó ti ń fipá ṣe kòtọ fọ́mọ ọdún mẹ́wàá
09252.wav	09251-09500-a9883e72	VER	Àwọn ológùn ti dá sìjà Àwọn Haúsá àti Yòrùbá ní Fágbà
09255.wav	09251-09500-a9883e72	VER	Àlàdé gbàdájọ́ ikú l’Ábẹ́kuta lẹ́yìn tó ti pààyàn ní Mòwé
09256.wav	09251-09500-a9883e72	VER	Alága ẹgbẹ́ òṣèlú tẹ́lẹ̀ ní Èkìtì wọ́ Gómìnà atàwọn mí-ìn lọ sílé ẹjọ́
09258.wav	09251-09500-a9883e72	VER	Èmi o ní dá sọ̀rọ̀ ọ Àláájì atàwọn ìyàwó ẹ̀ mọ́.
09259.wav	09251-09500-a9883e72	VER	Oyèétọ́lá yan ọmọ Bísí Àkàndé ní aṣòfin
09260.wav	09251-09500-a9883e72	VER	Ìdààmú bá ọ̀gá ọlọ́pàá ilẹ̀ ẹ wa
09261.wav	09251-09500-a9883e72	VER	Àwọn asòfin òṣèlú fẹ̀sùn kan abẹnugan Ilé e asòfin 
09263.wav	09251-09500-a9883e72	VER	Ìjọba dáwọ yíyan ọba túntún dúró nìlúu Èkìtì
09264.wav	09251-09500-a9883e72	VER	Àwọn ọlọ́pàá ti mú àwọn ọ̀dọ́ kan lórí ìwọ́de ti wọ́n ṣe ní ìpínlẹ̀ Èkó
09265.wav	09251-09500-a9883e72	VER	Àwọn irúnmọlẹ̀ yóò bínú sí ẹni tó ń fojú tẹ́nbẹ́lú iṣẹ̀ṣè Yòrùbá
09266.wav	09251-09500-a9883e72	VER	Ilé ẹjọ́ sọ ọga ilé ìfowópamọ́ tẹ́lẹ̀ sẹwọ́n ọdún mẹ́fà 
09267.wav	09251-09500-a9883e72	VER	Akérédolú ti yege ni ìjọba ìbílẹ̀ méjì
09268.wav	09251-09500-a9883e72	VER	Bísí kọ ọkọ̀ rẹ̀ sílẹ̀ ní Ìbàdàn, o ló jí pátá òun mú
09269.wav	09251-09500-a9883e72	VER	Àwọn olowò o nàbì Èkó náà ń bínú sí àwọn ọlọ́pàá pé wọ́n n ba iṣẹ́ àwọn jẹ́
09270.wav	09251-09500-a9883e72	VER	Ọlá kó sínú omi nítorí kí wọ́n má ba lè ri mú lẹ́yìn tó jalè
09271.wav	09251-09500-a9883e72	VER	Ẹnikẹ́ni kò mú èmi ní tèmi o
09272.wav	09251-09500-a9883e72	VER	Ọ̀gá ọlọ́pàá kan ku lásìkò táwọn adigunjalè é ya wọ ìlú Ìré
09273.wav	09251-09500-a9883e72	VER	Gómìnà Èkìtì fún obìnrin ti àwọn ẹyin ojú u rẹ̀ ẹ́ yàtọ̀ lówó
09274.wav	09251-09500-a9883e72	VER	Èèyàn méjì  kú níbì ètò ìdìbò  Ẹgbẹ́  òṣèlú ní Èkó
09277.wav	09251-09500-a9883e72	VER	Awọ́n Ọlọ́pàá fẹ̀sùn àfẹ̀míṣòfò kan àwọn ọmọ ṣẹ́ẹ Ìgbòho méjì
09278.wav	09251-09500-a9883e72	VER	Ọkọ̀ o epo ó padà lásìkò tó ń gun títì èèyàn mẹ́jì ló kú
09280.wav	09251-09500-a9883e72	VER	Bàbá a Fàṣọ̀rántí fẹ̀yìntì gẹ́gẹ́ bí olórí ẹgbẹ́ ẹ Afẹ́nifẹ́re
09281.wav	09251-09500-a9883e72	VER	Yíyan ààrẹ àti Igbákejì láti ẹ̀sìn kánnáà lòdì sí òfin
09282.wav	09251-09500-a9883e72	VER	Bí ẹnikẹ́ni í bá wà nínú ìṣoro ìjínigbé tàbí wàhálà ẹ pe nọ́mbà yìí
09283.wav	09251-09500-a9883e72	VER	Àwọn ọlọ́pàá ń wá ọ̀gá àgbà ilé ìwé gígá Èkìtì
09284.wav	09251-09500-a9883e72	VER	Ìjọba á kéde ọjọ́ ẹ̀tì gẹ́gẹ́ bí ọjọ́ ìsinmi lẹ́nu iṣẹ́
09285.wav	09251-09500-a9883e72	VER	Ṣeun bẹ̀bẹ̀ kí Ilé ẹjọ́ mi sílẹ̀ pé àwọn ọlọ́pàá  kò lẹ́rìí kankan
09287.wav	09251-09500-a9883e72	VER	Wọ́n yìnbọn pa Fúlàní darandaran 
09288.wav	09251-09500-a9883e72	VER	Àwọn adaríi Nàìjíríà ko sọ̀rọ̀ nípa bí wọ́n ṣe pà èèyàn ní Èkó
09289.wav	09251-09500-a9883e72	VER	Ìjọba kéde kónílé-gbéle nìlúu Ìlobú nítorí wàhálà ọ̀rọ ilẹ̀
09290.wav	09251-09500-a9883e72	VER	Ọ̀pọ́ èèyàn tún fara pa nínú u ìjà ìgboro ní Ìbàdàn
09291.wav	09251-09500-a9883e72	VER	Àlàdé bínú ju ọmọ bíbí inúu ẹ̀ sódò ní Èkó
09292.wav	09251-09500-a9883e72	VER	Ọba Sókótó bínú sí ààrẹ Bùhárí
09294.wav	09251-09500-a9883e72	VER	Bíṣọ́ọ̀bù, ìyàwó àti àwakọ̀ o gbà ìtúsílẹ̀ kúrò lọ́wọ́ àwọn agbébọn
09295.wav	09251-09500-a9883e72	VER	Àwọn ajínigbé jí alága gbé lọ́nà oko rẹ̀ ní Èkìtì
09297.wav	09251-09500-a9883e72	VER	Nítorí ìjà ìlú Ọ̀ffà àwọn aláṣẹ ilé ìwé gígá ti Ilẹ̀kùn
09298.wav	09251-09500-a9883e72	VER	Ìjọba Èkó ní ẹ̀sùn mẹ́rin làwọn máa kà sí Bàbá Ìjẹ̀ṣà lẹ́sẹ̀ ní ilé ẹjọ́
09301.wav	09251-09500-a9883e72	VER	Arúfin méjì ni Ìjọba mú pé wọ́n gba ọ̀nà ọlọ́nà
09302.wav	09251-09500-a9883e72	VER	Mòwé àti owóde-Ẹ̀gbá kìí ṣe ìbùba àwọn ajínigbé
09303.wav	09251-09500-a9883e72	VER	Òkúta ni Olúwapẹ̀lúmi là mọ́ Àlàdé lórí tiyẹn fi kú
09304.wav	09251-09500-a9883e72	VER	È̩rọ amúnáwá làwọn eléyìí lọọ jí tú tọ́wọ́ fi bà wọ́n
09305.wav	09251-09500-a9883e72	VER	Nítorí owó ní Tóyìn fi gún Kọ́ládé pa
09306.wav	09251-09500-a9883e72	VER	Nítoríi kí wọ́n má baà sanwó ti wọ́n jẹ ọ̀rẹ́ ẹ wọ́n, ni wọ́n ṣe pá
09307.wav	09251-09500-a9883e72	VER	Wọ́n mà ti gbé ọ̀pá aṣẹ Ọba Akiolú láàfin
09308.wav	09251-09500-a9883e72	VER	Àwọn Ọlọ́kadà yarí pé apọ̀jù u ẹgbẹ́ kò jẹ́ káwọn jèrè
09309.wav	09251-09500-a9883e72	VER	Àwọn ajinigbé ń bèrè e àádọ̀ta mílíọ́nu lóríi mọ̀lébí tí wọ́n jí gbé ní Èkìtì
09310.wav	09251-09500-a9883e72	VER	Nítoríi ètò ààbò tó mẹ́hẹ, ẹgbẹ́ ilẹ̀ Haúsá ní kí Bùhárí kọ̀wé fipò o rẹ̀ sílẹ̀
09311.wav	09251-09500-a9883e72	VER	Nítoríi owó o Kòrónà, àwọn asòfin fìwé pe Sẹ́nétọ̀ méjì 
09312.wav	09251-09500-a9883e72	VER	Ajínigbé  làwọn méjì kan fẹ́ mú tí wọ́n fi kú sódò 
09314.wav	09251-09500-a9883e72	VER	Ọ́wọ́ ọlọ́pàá  ba àwọn jàndùkú méjìdinlọ́ọ̀gọ́ta ní Èkó
09316.wav	09251-09500-a9883e72	VER	Àwọn jàndùkú kọ lu Ilé iṣẹ́ ẹ Sàràkí 
09317.wav	09251-09500-a9883e72	VER	Wọ́n ti jí alága kánsù u ìgànná gbé o
09320.wav	09251-09500-a9883e72	VER	Ọ̀gá òun ni bàbá a ọmọ méjì tòun bí fún ọkọ òun
09321.wav	09251-09500-a9883e72	VER	Ọ̀nà ti wọ́n gba lu àwọn ọmọ-kéwú tí wọ́n fìyà jẹ ní Èkìtì kò bófin mu
09323.wav	09251-09500-a9883e72	VER	Sanwó-Olú purọ́ pé òun kọ́ lòun rán wa lọ sí ibi Ìwọ́de ní Èkó
09324.wav	09251-09500-a9883e72	VER	Ìyàwó o Oyètọ́lá tí àṣìta ìbọn ọlọ́pàá pa bẹ̀bẹ̀ fún irànlọ́wọ́
09325.wav	09251-09500-a9883e72	VER	Ẹ wá ọ̀nà mìíràn fún àwọn Fúlàní láti máa fi màálù jẹko
09327.wav	09251-09500-a9883e72	VER	Àwọn ọ̀dọ́ kọ lù  ilé ìjọsìn ìjọ àgùdà
09328.wav	09251-09500-a9883e72	VER	Ìgbòho ti bẹ Ọ̀ọ̀ni pé ìtara ìwà àwọn Fúlàní ló móun sọ̀rọ̀ bẹ́ẹ̀
09329.wav	09251-09500-a9883e72	VER	Oyètọ́lá sọ kónílé gbéle Ọṣun di aago mẹ́jọ́ alẹ́ sí mẹ́fà àárọ̀
09331.wav	09251-09500-a9883e72	VER	Àwọn Gómìnà a Gúsù pinu láti fòfin de fífi màálù jẹko ní gbàngbá
09332.wav	09251-09500-a9883e72	VER	Tóyìn ọmọ ọdún mẹ́rinlelogun, di aṣòfin ní Èkìtì
09334.wav	09251-09500-a9883e72	VER	Adébáyọ̀ lù àlè ẹ̀ pa ó tún bá òkú u ẹ̀ lò pọ̀
09335.wav	09251-09500-a9883e72	VER	Èyí ni bi Àwọn agbébọn ṣe jí àwọn èèyàn gbé ní Èkìtì
09336.wav	09251-09500-a9883e72	VER	Àwọn agbébọn tún jí àádọ́rin obìnrin gbé tọmọtọmọ
09337.wav	09251-09500-a9883e72	VER	Ilé ìwé gígá Ògbómọ̀sọ́ nípò
09342.wav	09251-09500-a9883e72	VER	Láàárín ọ̀sẹ̀ mẹ́ta obìnrin mẹ́rin bímọ fún okùnrin yìí
09343.wav	09251-09500-a9883e72	VER	Ìdí tí mo fi ń pariwo pé ka ṣe sùúrù pẹ̀lú ọrọ̀ àwọn Fúlàní rèé
09346.wav	09251-09500-a9883e72	VER	Àwọn ọmọ ẹgbẹ́  òkùnkùn ṣá Adéyanjú pa ní Èkó
09347.wav	09251-09500-a9883e72	VER	Àwọn jàndùkú dáná sunlé e kọmíṣọ́nà ètò ìdájọ́ tẹ́lẹ̀
09349.wav	09251-09500-a9883e72	VER	Ìpínlẹ̀ Ọ̀yọ́ ṣagbékalẹ̀ ẹ Ilé-ẹjọ́ tí yóò máa gbọ́ ẹ̀sùn ìwà a ọ̀daràn nìkan
09352.wav	09251-09500-a9883e72	VER	Eyi loun tó ń fa ìjà láàárín èmi àti Gómìnà
09353.wav	09251-09500-a9883e72	VER	Ìyá ọlọ́mọ méjì kú níbi tí òun àti ọ̀rẹ́kùnrin ẹ̀ tí ń ṣeré ìfẹ́
09354.wav	09251-09500-a9883e72	VER	Sanwó-Olú pàṣẹ kí wọ́n tú àwọn tí ọlọ́pàá mú lásìkò ìwọ́de sílẹ̀
09355.wav	09251-09500-a9883e72	VER	Ẹ dẹ́kun dídá abẹ́ fún ọmọ obìnrin
09358.wav	09251-09500-a9883e72	VER	Obìnrin méjì kú torí awakọ̀ ọkọ̀ ọ wọn sáre
09360.wav	09251-09500-a9883e72	VER	Àwọn ọ̀dọ́ yarí mọ́ Ìjọba Bùhárí lọ́wọ́
09361.wav	09251-09500-a9883e72	VER	Ọ̀ọ̀ni ní Kòrónà yóò doun ìgbàgbé nílẹ̀ ẹ wa láìpé
09364.wav	09251-09500-a9883e72	VER	Ìjàmbá ọkọ̀ tún gbẹ̀mí àwọn méjì ní Ìbàdàn
09365.wav	09251-09500-a9883e72	VER	A máa sun ọlọ́pàá tó bá fìyà jẹ Yòrùbá kan lọ́nà àitọ́
09366.wav	09251-09500-a9883e72	VER	Ọkọ̀ ni Bísí àti àwọn ẹgbẹ́ ẹ̀ jí gbé tí ọwọ́ àwọn ọlọ́pàá fi tẹ̀ wọ́n
09367.wav	09251-09500-a9883e72	VER	Ìjọba apàpọ̀ tún dá òfin kónílé gbélé padà
09368.wav	09251-09500-a9883e72	VER	Ilé-ẹjọ́ sọ pé ìjọba ò gbọ́dọ̀ fún ẹnikẹ́ni lábẹ́rẹ́
09369.wav	09251-09500-a9883e72	VER	Olùkọ́ ilé ìwé gígá yìí kú sínú u Ìjàmbá ọkọ̀ lọ́nà Èkó
09370.wav	09251-09500-a9883e72	VER	Wọ́n ti mú mẹ́fà nínú àwọn tó ń jíyàn gbé ní Ọ̀yọ́
09371.wav	09251-09500-a9883e72	VER	Ìjọba àpapò ní kí ẹnubodè mẹ́fà ṣì wà ní títì
09372.wav	09251-09500-a9883e72	VER	Wàhálà ń bọ̀ láárín ẹgbẹ́  àwọn òṣìṣẹ́ ilé ìwé gígá àti ìjọba àpapò
09373.wav	09251-09500-a9883e72	VER	Àṣírí ńlá rèé eléyìí le ó sì gbà ìfura o
09374.wav	09251-09500-a9883e72	VER	Àwa la pa àyàn méjì nílé Ìgbòho
09375.wav	09251-09500-a9883e72	VER	Àlàbí di igbákejì ògá a àgbà a ilé iṣé ọlọ́pàá
09376.wav	09251-09500-a9883e72	VER	Ààrẹ Bùhárí wà ní ilé ìwòsàn
09377.wav	09251-09500-a9883e72	VER	Ìwádìí bẹ̀rẹ̀ lórí ikú tó pa èèyàn nínú ìdílé kan lẹ́yìn tí wọ́n jẹun
09378.wav	09251-09500-a9883e72	VER	Mọ̀lébí àti àwọn ajínigbé jígbé bẹ̀rẹ̀ fún ìránlọ́wọ́ Ìjọba
09379.wav	09251-09500-a9883e72	VER	Jàndùkú mẹ́fà kò sọ́wọ́ ọlọ́pàá ní Èkó
09380.wav	09251-09500-a9883e72	VER	Ọ̀gá ọlọ́pàá ṣàbẹ̀wò sí Sanwó-Olú ní Èkó
09381.wav	09251-09500-a9883e72	VER	Àwọn aráàlú kí ọlọ́pàá tó dá owó tó rí padà ní Ọ̀ṣun
09382.wav	09251-09500-a9883e72	VER	Ọmọ ọkùnrin jí pátá obìnrin mẹ́fà ní Èkó
09384.wav	09251-09500-a9883e72	VER	Adájọ́ ní gómìnà Èkó lẹ́jọ́ láti jẹ́
09385.wav	09251-09500-a9883e72	VER	Fáyòṣe padà sínú ẹgbẹ́ òṣèlú ọlọ́wọ̀
09386.wav	09251-09500-a9883e72	VER	Àwọn òṣìṣẹ́ ṣèwọ́de lórí owó tí wọ́n jẹ wọ́n
09387.wav	09251-09500-a9883e72	VER	Lẹ́yìn tí Dúpẹ́ gba ìpè tán ló lọ bẹ́ sódò ní Ọ̀ṣun
09388.wav	09251-09500-a9883e72	VER	Akẹ́kọ̀ọ́ Ilé ìwé gígá tó wà ní Ọ̀ṣun gbé májèlé jẹ
09389.wav	09251-09500-a9883e72	VER	Àwọn tí wọ́n fẹ́e tà wá fún Fúnlàní nìyí
09390.wav	09251-09500-a9883e72	VER	Ọlọ́pàá kó letoo láti bèrè ìwé ọkọ̀ lọ́wọ́ awakọ̀
09391.wav	09251-09500-a9883e72	VER	Bàbá ọgọta ọdún dèrò ẹ̀wọ̀n lẹ́yìn tó fipá bá ọmọ kékeré lò pọ̀
09394.wav	09251-09500-a9883e72	VER	Àwọn ọmọ ẹgbẹ́ òkùnkùn pa èèyàn mẹ́ta ní Ọ̀ṣun
09395.wav	09251-09500-a9883e72	VER	Ilé-ìfowópamọ́ àpapọ̀ ilẹ̀ ẹ wa á yọ àwọn alákòóso nípò
09396.wav	09251-09500-a9883e72	VER	Wọ́n ṣì ń wá mọ̀lébí obìnrin tí wọ́n pa sínú igbó
09398.wav	09251-09500-a9883e72	VER	Àwọn òṣìṣẹ́ Ilé ìwé gígá ìpínlẹ̀ Ọ̀yọ́ bẹ̀rẹ̀ ẹ ìyanṣẹ́lódì
09399.wav	09251-09500-a9883e72	VER	Wọ́n ni Gómìnà a Sanwó-Olú ti gbádùn
09400.wav	09251-09500-a9883e72	VER	Ọ̀kẹ́ àìmọye òun ìní ṣègbé sínú Ìjàmbá iná ní Ìbàdàn
09401.wav	09251-09500-a9883e72	VER	Adéwálé àti àwọn ọ̀rẹ́ ẹ rẹ̀ ẹ́ ja Bísí lólè lónà a Mòwé
09402.wav	09251-09500-a9883e72	VER	Mo ṣẹ̀ṣẹ̀ fẹ́ bẹ̀rẹ̀ pèlú àwọn Fúlàní ní báyìí
09403.wav	09251-09500-a9883e72	VER	Àwọn ọlọ́pàá Èkìtì kò sá kùró lẹ́nu iṣẹ́
09404.wav	09251-09500-a9883e72	VER	Adájọ́ ní Adémọ́lá tó lu òyìnbó ní jìbìtì ní Èkó yóò ṣẹ̀wọ̀n
09405.wav	09251-09500-a9883e72	VER	Epo ni àwọn eléyìí ń jí tà kọ́wọ́ ọlọ́pàá tó tẹ̀ wọ́n ní Èkó
09406.wav	09251-09500-a9883e72	VER	Àwọn kan fẹ́ pa àwọn ọmọ iṣẹ́ ẹ Ìgbòho ní Ìbàdàn
09408.wav	09251-09500-a9883e72	VER	Àwọn òṣìṣẹ́ elètò Iléra á fòpin sí dídá abẹ́ fàwọn ọmọbìnrin
09409.wav	09251-09500-a9883e72	VER	Ilé ẹjọ́ da ẹjọ́ tí egbé òṣèlú pè ta ko ìwé ẹ̀ríi Gómìnà nù
09411.wav	09251-09500-a9883e72	VER	Ìwádìí lórí akẹ́kọ̀ọ́ àti olùkọ́ táwọn ọmọ ẹgbẹ́ òkùnkùn pa ní Èkó
09413.wav	09251-09500-a9883e72	VER	Asòfin Èkìtì fẹ́ gba ẹ̀bùn tó fún ọmọlẹ́yìn-in rẹ̀
09414.wav	09251-09500-a9883e72	VER	Agbẹjọ́rò kan ni yóò  ṣíwájú àwọn tí yóò dúró fún Ìgbòho
09415.wav	09251-09500-a9883e72	VER	Eèèyàn méjì kú níbi ìjà a Fúlàní àti Tápà ní Èkìtì
09416.wav	09251-09500-a9883e72	VER	Ilé onílé ni Bùṣáyọ̀ àtọ̀rẹ́ ẹ hẹ̀ fọ́ ní Ọ̀yọ́
09417.wav	09251-09500-a9883e72	VER	Ààrẹ Bùhárí fún Sanwó Olú ní àṣìá ẹgbẹ́ òṣèlú láti díje sípò o Gómìnà
09418.wav	09251-09500-a9883e72	VER	Wọ́n wá èèyàn mẹ́ta tí àwọn ajínigbé  jí ní Èkó
09419.wav	09251-09500-a9883e72	VER	Ilé iṣé Ọlọ́pàá ti Ilé epo mẹ́fà pa ní Èkìtì nítorí lílu jìbìtì,
09423.wav	09251-09500-a9883e72	VER	Àlùfàá  Àbáyọ̀mí fipá bá ọmọ ọdún mẹ́fà lò pọ̀ ní Ìbàdàn
09424.wav	09251-09500-a9883e72	VER	Agbẹjọ́rò méjì ń káwọ́ pọ̀nyìn rojọ́ l’Ékòó lóríi mọ̀gòmọ́gó ìbò ẹgbẹ́ ẹ wọn
09425.wav	09251-09500-a9883e72	VER	Ṣèyí ta ọkọ̀ tí wọ́n ní kó tún ṣe
09427.wav	09251-09500-a9883e72	VER	Bùhárí tún fẹ́ ya igba mílíọ̀nù u dọ́là láti fi ra àwọn apẹ̀fọn
09428.wav	09251-09500-a9883e72	VER	Àwọn Ọlọ́pàá ló wá pààyàn nínú ilé mi
09429.wav	09251-09500-a9883e72	VER	Iná a wa kú lójijì nígbàtí igi ńlá wó ní ìlú u Mòró
09431.wav	09251-09500-a9883e72	VER	Ọkọ̀ akẹ́rù ńlá tó kún fún ìyẹ̀fun ni wọ́n digun gbà ní Èkó
09432.wav	09251-09500-a9883e72	VER	Ọwọ́ ti tẹ̀ Fúlàní tó pa àwọn ọmọ tí wọ́n jígbé
09433.wav	09251-09500-a9883e72	VER	Àwọn ọlọ́pàá ti mú Ṣèyí fún ẹ̀sùn-un ìpànìyàn
